xtime[s] xdist[m] speed[km/h] nmot[rpm] gear[n] accx[g] accy[g] accz[g] steer[deg] yaw[deg/s] dam_fl[mm] dam_fr[mm] dam_rl[mm] dam_rr[mm] Jounce_FL[mm] Jounce_FR[mm] Jounce_RL[mm] Jounce_RR[mm] Ride_AxleFront[mm] Ride_AxleRear[mm] SideSlipFL[deg] SideSlipFR[deg] SideSlipRL[deg] SideSlipRR[deg] SideSlipCG[deg] slip_fl[pct] slip_fr[pct] slip_rl[pct] slip_rr[pct] AeroBalance[pct] Cx[none] pbrake_f[bar] pbrake_r[bar] Load_FL_Ch1[kN] Load_FR_Ch1[kN] Load_RL_Ch1[kN] Load_RR_Ch1[kN] vwheel_fl[km/h] vwheel_fr[km/h] vwheel_rl[km/h] vwheel_rr[km/h] acc_fl[g] acc_fr[g] acc_rl[g] acc_rr[g] Fz_fl[kN] Fz_fr[kN] Fz_rl[kN] Fz_rr[kN] roll[deg] aps[%] me_act[Nm] md_rl[Nm] md_rr[Nm] damper_force_FC[kN] damper_force_RC[kN] dam_3rd_front[mm] dam_3rd_rear[mm] CamberFL[deg] CamberFR[deg] CamberRL[deg] CamberRR[deg] ToeFL[deg] ToeFR[deg] ToeRL[deg] ToeRR[deg] CLA[m2] Fx_FL[kN] Fx_FR[kN] Fx_RL[kN] Fx_RR[kN] Fy_FL[kN] Fy_FR[kN] Fy_RL[kN] Fy_RR[kN] 
0.950 64.946 252.379 7278.835 5.000 0.351 0.520 -0.003 2.850 -4.633 8.500 12.539 14.474 18.961 10.625 15.673 18.093 23.701 42.564 46.742 0.660 0.386 0.614 0.385 0.408 -0.029 -0.025 1.314 1.116 42.831 1.055 0.003 0.002 2.058 3.896 6.428 8.410 252.054 252.552 255.455 255.435 0.003 0.003 0.003 0.003 3950.438 5217.272 5870.390 6898.268 0.273 99.993 716.253 1241.819 1291.032 0.465 0.005 3.703 -0.599 -2.967 -2.583 -3.005 -2.614 -0.367 -0.094 -0.113 0.115 3.631 -0.051 -0.058 3.509 3.646 -1.209 -1.433 -1.028 -2.198
0.982 67.195 252.770 7289.871 5.000 0.349 0.540 -0.003 2.998 -4.802 8.456 12.638 14.445 19.092 10.569 15.797 18.056 23.865 42.514 46.667 0.682 0.408 0.632 0.402 0.422 -0.029 -0.024 1.315 1.110 42.844 1.054 0.003 0.002 2.037 3.942 6.407 8.462 252.437 252.952 255.845 255.825 0.006 0.005 0.002 0.001 3936.057 5248.928 5858.635 6924.456 0.283 100.001 714.971 1238.828 1289.505 0.471 0.005 3.744 -0.552 -2.974 -2.577 -3.014 -2.609 -0.379 -0.106 -0.113 0.115 3.631 -0.050 -0.058 3.500 3.641 -1.252 -1.504 -1.075 -2.266
1.046 71.689 253.544 7311.691 5.000 0.345 0.581 -0.004 3.233 -5.181 8.351 12.851 14.368 19.369 10.438 16.064 17.960 24.211 42.416 46.520 0.724 0.449 0.670 0.440 0.453 -0.029 -0.024 1.318 1.098 42.870 1.054 0.003 0.002 1.987 4.041 6.356 8.573 253.189 253.744 256.617 256.596 0.005 0.004 0.004 0.003 3902.289 5316.932 5831.601 6980.135 0.305 100.000 712.363 1232.795 1286.374 0.484 0.006 3.825 -0.459 -2.991 -2.563 -3.033 -2.597 -0.398 -0.124 -0.113 0.115 3.630 -0.050 -0.058 3.483 3.633 -1.329 -1.638 -1.179 -2.415
1.077 73.935 253.925 7322.478 5.000 0.344 0.603 -0.004 3.329 -5.373 8.293 12.962 14.324 19.512 10.366 16.203 17.905 24.390 42.367 46.448 0.744 0.469 0.691 0.460 0.470 -0.029 -0.024 1.320 1.093 42.882 1.054 0.003 0.002 1.961 4.091 6.330 8.629 253.560 254.136 256.999 256.977 0.005 0.004 0.004 0.004 3884.590 5351.621 5817.639 7008.294 0.316 99.994 711.101 1229.811 1284.922 0.491 0.006 3.865 -0.414 -3.000 -2.556 -3.043 -2.591 -0.406 -0.132 -0.113 0.115 3.630 -0.049 -0.058 3.475 3.628 -1.366 -1.706 -1.235 -2.495
1.111 76.324 254.328 7333.911 5.000 0.342 0.629 -0.004 3.530 -5.610 8.227 13.085 14.270 19.668 10.284 16.356 17.837 24.585 42.316 46.372 0.774 0.498 0.714 0.483 0.489 -0.029 -0.024 1.324 1.087 42.896 1.053 0.003 0.002 1.929 4.148 6.296 8.694 253.949 254.550 257.404 257.381 0.008 0.006 0.003 0.001 3862.817 5391.194 5799.722 7041.236 0.329 100.001 710.113 1227.141 1284.069 0.497 0.007 3.907 -0.367 -3.009 -2.548 -3.054 -2.583 -0.423 -0.148 -0.113 0.115 3.630 -0.049 -0.058 3.467 3.626 -1.420 -1.801 -1.296 -2.585
1.179 81.098 255.123 7356.594 5.000 0.339 0.682 -0.005 3.783 -6.097 8.074 13.349 14.140 20.001 10.093 16.686 17.675 25.001 42.217 46.220 0.825 0.548 0.765 0.535 0.531 -0.029 -0.023 1.333 1.076 42.922 1.053 0.003 0.002 1.857 4.268 6.224 8.830 254.716 255.370 258.208 258.183 0.005 0.005 0.005 0.005 3813.790 5474.200 5761.752 7110.064 0.357 100.000 708.686 1222.335 1283.831 0.511 0.009 3.990 -0.274 -3.031 -2.530 -3.078 -2.566 -0.444 -0.167 -0.113 0.115 3.629 -0.048 -0.058 3.453 3.625 -1.508 -1.972 -1.432 -2.786
1.212 83.482 255.516 7367.805 5.000 0.337 0.708 -0.005 3.859 -6.317 7.993 13.483 14.071 20.170 9.991 16.854 17.589 25.212 42.169 46.146 0.849 0.571 0.792 0.561 0.553 -0.029 -0.023 1.337 1.072 42.934 1.053 0.003 0.002 1.822 4.326 6.190 8.895 255.096 255.774 258.606 258.580 0.004 0.004 0.006 0.006 3789.582 5514.911 5743.761 7143.661 0.372 99.994 708.146 1219.964 1284.302 0.517 0.010 4.030 -0.228 -3.043 -2.520 -3.090 -2.558 -0.450 -0.173 -0.113 0.116 3.628 -0.048 -0.058 3.447 3.626 -1.548 -2.053 -1.502 -2.890
1.248 86.015 255.930 7379.631 5.000 0.336 0.740 -0.006 4.050 -6.570 7.904 13.628 13.994 20.351 9.879 17.035 17.492 25.439 42.119 46.067 0.883 0.604 0.821 0.590 0.577 -0.029 -0.023 1.343 1.067 42.947 1.052 0.003 0.002 1.780 4.392 6.148 8.970 255.495 256.200 259.027 259.000 0.008 0.007 0.005 0.004 3761.454 5560.316 5721.901 7182.042 0.387 100.001 707.727 1217.450 1285.312 0.524 0.012 4.071 -0.181 -3.055 -2.510 -3.103 -2.549 -0.465 -0.188 -0.113 0.116 3.628 -0.048 -0.058 3.440 3.629 -1.605 -2.165 -1.576 -3.004
1.319 91.065 256.746 7402.673 5.000 0.334 0.798 -0.006 4.236 -7.035 7.715 13.925 13.826 20.719 9.644 17.406 17.283 25.898 42.021 45.916 0.937 0.658 0.880 0.648 0.628 -0.030 -0.023 1.354 1.059 42.972 1.052 0.003 0.002 1.697 4.523 6.067 9.115 256.283 257.039 259.858 259.828 0.004 0.004 0.008 0.009 3705.032 5651.286 5679.505 7257.046 0.420 100.000 706.742 1211.752 1287.468 0.537 0.017 4.153 -0.090 -3.080 -2.488 -3.130 -2.529 -0.481 -0.203 -0.113 0.116 3.627 -0.047 -0.058 3.424 3.635 -1.690 -2.355 -1.726 -3.237
1.354 93.585 257.148 7413.694 5.000 0.332 0.825 -0.007 4.263 -7.217 7.625 14.070 13.745 20.894 9.531 17.587 17.181 26.117 41.971 45.844 0.960 0.680 0.908 0.676 0.652 -0.030 -0.023 1.358 1.056 42.986 1.052 0.003 0.002 1.661 4.583 6.033 9.181 256.675 257.451 260.267 260.235 0.003 0.004 0.009 0.011 3680.389 5693.501 5661.472 7290.998 0.435 99.994 706.082 1208.426 1288.354 0.543 0.020 4.193 -0.047 -3.093 -2.477 -3.142 -2.520 -0.483 -0.204 -0.113 0.116 3.627 -0.047 -0.058 3.414 3.638 -1.724 -2.437 -1.797 -3.349
1.392 96.263 257.573 7424.808 5.000 0.330 0.857 -0.007 4.430 -7.431 7.532 14.220 13.657 21.076 9.414 17.775 17.072 26.344 41.918 45.771 0.994 0.713 0.937 0.705 0.677 -0.030 -0.022 1.363 1.051 43.001 1.051 0.003 0.002 1.620 4.650 5.991 9.255 257.086 257.886 260.698 260.665 0.007 0.007 0.008 0.008 3652.903 5739.890 5639.837 7329.105 0.451 100.001 705.302 1204.602 1289.111 0.550 0.025 4.236 -0.005 -3.105 -2.467 -3.155 -2.510 -0.496 -0.217 -0.113 0.116 3.627 -0.047 -0.058 3.404 3.640 -1.777 -2.553 -1.869 -3.467
1.466 101.615 258.407 7442.633 5.000 0.326 0.908 -0.008 4.467 -7.756 7.357 14.512 13.488 21.415 9.196 18.140 16.860 26.769 41.809 45.639 1.038 0.756 0.992 0.759 0.726 -0.030 -0.022 1.368 1.043 43.035 1.051 0.003 0.002 1.552 4.774 5.924 9.384 257.901 258.737 261.541 261.504 0.002 0.004 0.011 0.014 3606.086 5825.872 5604.188 7396.306 0.481 100.000 703.078 1195.390 1288.692 0.564 0.034 4.324 0.072 -3.130 -2.446 -3.179 -2.492 -0.499 -0.219 -0.113 0.116 3.626 -0.047 -0.058 3.378 3.639 -1.839 -2.717 -2.002 -3.687
1.504 104.294 258.819 7446.931 5.000 0.324 0.928 -0.009 4.395 -7.831 7.287 14.643 13.418 21.561 9.109 18.304 16.773 26.952 41.752 45.579 1.052 0.770 1.015 0.782 0.747 -0.030 -0.022 1.367 1.039 43.054 1.051 0.003 0.002 1.529 4.825 5.904 9.434 258.307 259.153 261.952 261.913 0.001 0.004 0.012 0.015 3590.775 5861.711 5592.790 7422.649 0.493 99.994 701.737 1189.830 1287.247 0.571 0.039 4.369 0.107 -3.141 -2.437 -3.189 -2.485 -0.493 -0.213 -0.113 0.116 3.627 -0.047 -0.057 3.363 3.635 -1.857 -2.774 -2.057 -3.779
1.543 107.147 259.254 7444.518 5.000 0.321 0.950 -0.009 4.447 -7.898 7.227 14.769 13.355 21.701 9.034 18.462 16.693 27.126 41.689 45.519 1.074 0.791 1.035 0.802 0.767 -0.030 -0.021 1.365 1.034 43.076 1.050 0.003 0.002 1.509 4.878 5.882 9.488 258.738 259.592 262.383 262.342 0.006 0.007 0.010 0.012 3576.629 5898.358 5580.621 7450.025 0.505 100.001 700.472 1183.136 1284.810 0.579 0.045 4.419 0.141 -3.151 -2.429 -3.199 -2.478 -0.497 -0.216 -0.113 0.116 3.627 -0.046 -0.057 3.344 3.629 -1.890 -2.855 -2.106 -3.864
1.622 112.842 260.099 7395.925 5.000 0.313 0.981 -0.010 4.404 -7.970 7.145 14.991 13.258 21.935 8.931 18.739 16.573 27.419 41.557 45.411 1.099 0.815 1.065 0.833 0.796 -0.030 -0.021 1.355 1.021 43.124 1.050 0.003 0.002 1.485 4.969 5.855 9.573 259.579 260.441 263.208 263.166 0.004 0.006 0.012 0.014 3560.517 5961.893 5565.043 7493.535 0.524 100.000 700.025 1168.119 1275.007 0.596 0.056 4.524 0.204 -3.168 -2.416 -3.215 -2.468 -0.494 -0.212 -0.113 0.116 3.628 -0.045 -0.056 3.303 3.602 -1.926 -2.957 -2.180 -3.996
1.662 115.683 260.510 7334.975 5.000 0.309 0.991 -0.010 4.354 -7.967 7.126 15.085 13.229 22.027 8.907 18.856 16.536 27.534 41.487 45.362 1.106 0.822 1.076 0.843 0.807 -0.030 -0.021 1.347 1.013 43.151 1.050 0.003 0.002 1.484 5.006 5.852 9.604 259.991 260.854 263.605 263.562 0.005 0.007 0.012 0.014 3559.897 5987.376 5562.402 7508.953 0.531 99.995 702.406 1160.014 1267.905 0.605 0.062 4.579 0.232 -3.174 -2.412 -3.220 -2.464 -0.489 -0.208 -0.113 0.116 3.628 -0.045 -0.056 3.281 3.582 -1.937 -2.989 -2.205 -4.042
1.703 118.703 260.941 7235.248 5.000 0.304 1.006 -0.010 4.509 -8.041 7.114 15.178 13.201 22.117 8.893 18.972 16.501 27.647 41.410 45.314 1.125 0.841 1.085 0.852 0.815 -0.029 -0.020 1.339 1.004 43.182 1.050 0.003 0.002 1.480 5.049 5.839 9.644 260.418 261.288 264.019 263.976 0.010 0.010 0.010 0.010 3557.348 6017.050 5555.574 7528.502 0.538 100.001 708.299 1151.916 1259.589 0.615 0.068 4.640 0.260 -3.180 -2.409 -3.226 -2.460 -0.502 -0.220 -0.113 0.116 3.629 -0.044 -0.056 3.258 3.559 -1.968 -3.061 -2.227 -4.087
1.787 124.754 261.778 6973.232 6.000 0.296 1.025 -0.010 4.471 -8.153 7.097 15.357 13.154 22.286 8.871 19.196 16.443 27.858 41.262 45.216 1.137 0.852 1.104 0.871 0.832 -0.029 -0.020 1.328 0.989 43.240 1.049 0.003 0.002 1.478 5.124 5.831 9.711 261.250 262.132 264.831 264.789 0.006 0.008 0.012 0.015 3556.047 6068.613 5549.693 7561.519 0.550 100.000 729.477 1139.976 1246.959 0.634 0.080 4.761 0.316 -3.192 -2.402 -3.237 -2.454 -0.499 -0.216 -0.113 0.117 3.631 -0.043 -0.055 3.224 3.523 -1.987 -3.123 -2.272 -4.176
1.828 127.784 262.189 6858.906 6.000 0.294 1.029 -0.011 4.347 -8.131 7.100 15.429 13.152 22.354 8.875 19.286 16.440 27.943 41.195 45.162 1.135 0.850 1.110 0.877 0.839 -0.029 -0.020 1.323 0.986 43.264 1.049 0.003 0.002 1.485 5.148 5.843 9.734 261.662 262.543 265.237 265.194 0.005 0.008 0.012 0.016 3560.782 6085.672 5553.985 7572.646 0.554 99.995 741.023 1136.879 1244.651 0.643 0.086 4.817 0.347 -3.197 -2.399 -3.241 -2.453 -0.489 -0.206 -0.113 0.117 3.631 -0.043 -0.054 3.215 3.516 -1.985 -3.125 -2.289 -4.207
1.872 130.996 262.621 6775.291 6.000 0.293 1.022 -0.010 3.974 -7.901 7.126 15.473 13.186 22.397 8.908 19.341 16.483 27.996 41.134 45.099 1.115 0.830 1.111 0.878 0.844 -0.029 -0.019 1.315 0.986 43.285 1.049 0.003 0.002 1.510 5.154 5.883 9.737 262.107 262.966 265.665 265.621 0.002 0.006 0.013 0.018 3576.701 6089.533 5571.050 7573.853 0.553 100.001 750.811 1134.293 1245.713 0.652 0.095 4.870 0.382 -3.200 -2.398 -3.241 -2.455 -0.458 -0.175 -0.113 0.117 3.632 -0.044 -0.053 3.207 3.519 -1.955 -3.068 -2.291 -4.210
1.960 137.416 263.483 6704.783 6.000 0.291 1.002 -0.010 3.760 -7.431 7.253 15.470 13.345 22.408 9.067 19.338 16.682 28.010 41.024 44.963 1.093 0.808 1.085 0.853 0.828 -0.028 -0.019 1.298 0.988 43.320 1.048 0.003 0.002 1.578 5.141 5.976 9.735 262.996 263.805 266.516 266.471 0.010 0.011 0.010 0.010 3622.806 6080.644 5614.117 7567.829 0.543 100.000 761.104 1132.227 1247.966 0.667 0.114 4.963 0.462 -3.195 -2.406 -3.236 -2.466 -0.440 -0.157 -0.113 0.117 3.631 -0.044 -0.053 3.201 3.526 -1.934 -3.002 -2.233 -4.121
2.004 140.620 263.912 6697.331 6.000 0.291 0.992 -0.010 3.842 -7.318 7.329 15.454 13.436 22.403 9.161 19.317 16.796 28.004 40.971 44.895 1.090 0.804 1.069 0.836 0.815 -0.028 -0.020 1.291 0.986 43.336 1.048 0.003 0.002 1.610 5.137 6.015 9.740 263.431 264.227 266.939 266.893 0.013 0.012 0.009 0.007 3644.902 6077.330 5633.202 7566.800 0.537 99.996 763.030 1132.582 1247.289 0.674 0.124 5.007 0.503 -3.191 -2.412 -3.234 -2.471 -0.447 -0.164 -0.113 0.117 3.631 -0.043 -0.054 3.202 3.524 -1.934 -2.989 -2.194 -4.066
2.050 143.990 264.361 6698.510 6.000 0.290 0.976 -0.010 3.694 -7.218 7.409 15.437 13.534 22.393 9.261 19.296 16.918 27.991 40.914 44.825 1.067 0.782 1.054 0.822 0.802 -0.028 -0.019 1.284 0.984 43.354 1.048 0.003 0.002 1.650 5.128 6.068 9.734 263.887 264.672 267.381 267.337 0.007 0.008 0.011 0.012 3672.135 6070.668 5657.723 7560.960 0.530 100.001 763.934 1133.926 1245.318 0.682 0.135 5.054 0.544 -3.187 -2.417 -3.230 -2.478 -0.435 -0.152 -0.113 0.117 3.631 -0.043 -0.054 3.206 3.518 -1.904 -2.921 -2.158 -4.013
2.141 150.712 265.250 6712.846 6.000 0.287 0.949 -0.009 3.593 -7.010 7.586 15.389 13.743 22.353 9.483 19.236 17.179 27.941 40.797 44.691 1.039 0.754 1.024 0.792 0.776 -0.027 -0.019 1.270 0.980 43.393 1.047 0.003 0.002 1.732 5.109 6.166 9.726 264.790 265.551 268.256 268.214 0.012 0.011 0.008 0.007 3727.547 6056.643 5703.967 7551.297 0.515 100.000 763.863 1135.331 1241.129 0.697 0.158 5.150 0.624 -3.178 -2.430 -3.222 -2.491 -0.427 -0.144 -0.113 0.117 3.631 -0.043 -0.053 3.210 3.506 -1.871 -2.834 -2.085 -3.909
2.187 154.066 265.690 6722.384 6.000 0.286 0.941 -0.009 3.631 -6.965 7.666 15.373 13.835 22.342 9.583 19.217 17.294 27.927 40.738 44.626 1.032 0.747 1.012 0.779 0.765 -0.027 -0.019 1.265 0.978 43.412 1.047 0.003 0.002 1.764 5.108 6.203 9.733 265.233 265.989 268.689 268.649 0.014 0.012 0.007 0.005 3749.581 6055.435 5721.267 7552.008 0.509 99.996 763.398 1135.703 1238.884 0.705 0.170 5.199 0.662 -3.174 -2.436 -3.220 -2.497 -0.430 -0.147 -0.113 0.117 3.631 -0.043 -0.053 3.211 3.500 -1.865 -2.815 -2.054 -3.869
2.234 157.600 266.153 6733.064 6.000 0.285 0.928 -0.009 3.482 -6.887 7.742 15.367 13.923 22.337 9.678 19.209 17.404 27.921 40.675 44.559 1.013 0.728 1.001 0.769 0.756 -0.027 -0.019 1.259 0.975 43.434 1.047 0.003 0.002 1.800 5.105 6.247 9.735 265.701 266.448 269.145 269.106 0.008 0.008 0.009 0.010 3773.634 6053.471 5741.849 7550.493 0.504 100.001 762.862 1135.994 1236.738 0.713 0.182 5.251 0.701 -3.171 -2.440 -3.217 -2.502 -0.418 -0.135 -0.113 0.117 3.631 -0.043 -0.053 3.212 3.494 -1.837 -2.759 -2.028 -3.834
2.330 164.675 267.069 6755.007 6.000 0.282 0.909 -0.008 3.425 -6.720 7.901 15.347 14.104 22.319 9.876 19.183 17.630 27.899 40.550 44.427 0.994 0.708 0.978 0.746 0.736 -0.026 -0.019 1.246 0.971 43.477 1.046 0.003 0.002 1.870 5.100 6.331 9.742 266.627 267.356 270.047 270.009 0.012 0.011 0.007 0.005 3821.832 6049.330 5781.009 7548.912 0.492 100.000 761.536 1135.884 1232.611 0.730 0.205 5.354 0.778 -3.164 -2.450 -3.211 -2.513 -0.414 -0.130 -0.114 0.117 3.631 -0.043 -0.053 3.212 3.482 -1.814 -2.701 -1.969 -3.757
2.378 168.213 267.522 6766.066 6.000 0.280 0.905 -0.008 3.521 -6.725 7.967 15.350 14.176 22.326 9.959 19.188 17.720 27.908 40.487 44.363 0.994 0.708 0.970 0.737 0.728 -0.026 -0.019 1.242 0.967 43.499 1.046 0.003 0.002 1.895 5.108 6.358 9.759 267.082 267.809 270.496 270.458 0.014 0.012 0.006 0.003 3838.793 6054.428 5793.762 7554.714 0.489 99.996 760.798 1135.917 1230.265 0.738 0.217 5.406 0.816 -3.162 -2.455 -3.210 -2.517 -0.422 -0.138 -0.114 0.117 3.632 -0.042 -0.053 3.212 3.475 -1.818 -2.704 -1.947 -3.733
2.428 171.932 267.996 6777.711 6.000 0.279 0.902 -0.008 3.492 -6.772 8.017 15.373 14.233 22.352 10.022 19.216 17.791 27.941 40.420 44.295 0.986 0.700 0.966 0.733 0.724 -0.026 -0.019 1.239 0.964 43.522 1.046 0.003 0.002 1.915 5.122 6.383 9.779 267.554 268.286 270.966 270.930 0.008 0.008 0.009 0.008 3852.845 6063.653 5805.318 7562.730 0.487 100.001 760.074 1136.314 1227.624 0.747 0.229 5.461 0.854 -3.162 -2.457 -3.211 -2.519 -0.419 -0.136 -0.114 0.117 3.632 -0.042 -0.053 3.213 3.468 -1.808 -2.687 -1.937 -3.727
2.527 179.357 268.931 6800.665 6.000 0.276 0.894 -0.008 3.343 -6.704 8.117 15.419 14.346 22.401 10.146 19.273 17.932 28.001 40.289 44.163 0.971 0.685 0.959 0.727 0.719 -0.025 -0.019 1.230 0.959 43.569 1.045 0.003 0.002 1.963 5.143 6.443 9.808 268.493 269.219 271.891 271.857 0.007 0.008 0.008 0.009 3885.061 6077.451 5832.204 7574.272 0.483 100.000 758.507 1135.013 1224.124 0.764 0.253 5.570 0.929 -3.162 -2.461 -3.211 -2.525 -0.407 -0.123 -0.114 0.117 3.632 -0.042 -0.052 3.210 3.458 -1.787 -2.651 -1.920 -3.715
2.577 183.062 269.393 6811.992 6.000 0.274 0.889 -0.008 3.270 -6.624 8.170 15.438 14.405 22.421 10.212 19.297 18.006 28.027 40.223 44.098 0.964 0.678 0.954 0.722 0.716 -0.025 -0.019 1.225 0.957 43.592 1.045 0.003 0.002 1.988 5.151 6.475 9.821 268.960 269.677 272.348 272.313 0.008 0.008 0.008 0.008 3902.274 6083.062 5846.501 7578.886 0.481 99.996 757.683 1133.756 1222.859 0.773 0.264 5.624 0.967 -3.162 -2.463 -3.210 -2.528 -0.401 -0.117 -0.114 0.117 3.632 -0.042 -0.052 3.206 3.455 -1.778 -2.633 -1.907 -3.702
2.629 186.958 269.877 6823.824 6.000 0.273 0.874 -0.008 2.948 -6.388 8.239 15.444 14.486 22.425 10.298 19.305 18.107 28.031 40.155 44.030 0.938 0.653 0.945 0.712 0.711 -0.025 -0.018 1.215 0.957 43.616 1.045 0.003 0.002 2.029 5.146 6.529 9.815 269.457 270.151 272.825 272.790 0.002 0.004 0.010 0.013 3929.820 6079.458 5871.421 7573.968 0.475 100.001 756.884 1131.824 1222.379 0.782 0.276 5.680 1.006 -3.161 -2.466 -3.208 -2.534 -0.375 -0.091 -0.114 0.117 3.633 -0.043 -0.051 3.201 3.453 -1.735 -2.557 -1.882 -3.669
2.733 194.765 270.836 6847.110 6.000 0.270 0.834 -0.007 2.709 -5.868 8.462 15.370 14.738 22.345 10.578 19.212 18.422 27.931 40.020 43.891 0.899 0.613 0.902 0.670 0.678 -0.025 -0.018 1.194 0.956 43.664 1.044 0.003 0.002 2.140 5.107 6.662 9.781 270.447 271.085 273.764 273.729 0.008 0.009 0.006 0.006 4004.789 6052.018 5934.056 7550.771 0.454 100.000 755.195 1129.478 1219.556 0.800 0.301 5.791 1.088 -3.148 -2.483 -3.195 -2.552 -0.355 -0.071 -0.114 0.117 3.633 -0.043 -0.051 3.194 3.446 -1.674 -2.431 -1.770 -3.514
2.785 198.672 271.312 6858.689 6.000 0.268 0.817 -0.007 2.790 -5.746 8.580 15.326 14.868 22.302 10.726 19.158 18.585 27.877 39.952 43.822 0.889 0.603 0.880 0.648 0.658 -0.024 -0.018 1.185 0.953 43.688 1.044 0.003 0.002 2.189 5.093 6.717 9.775 270.931 271.554 274.230 274.196 0.012 0.010 0.005 0.002 4038.790 6041.876 5960.681 7543.669 0.444 99.996 754.314 1129.681 1216.619 0.809 0.313 5.847 1.129 -3.140 -2.492 -3.190 -2.561 -0.362 -0.078 -0.114 0.117 3.633 -0.042 -0.051 3.195 3.437 -1.661 -2.399 -1.709 -3.436
2.839 202.774 271.808 6870.760 6.000 0.267 0.787 -0.007 2.368 -5.500 8.701 15.284 15.006 22.253 10.876 19.105 18.758 27.816 39.881 43.749 0.845 0.559 0.860 0.628 0.643 -0.024 -0.018 1.175 0.953 43.713 1.044 0.003 0.002 2.253 5.067 6.798 9.745 271.441 272.040 274.716 274.683 -0.000 0.002 0.009 0.013 4081.969 6023.626 5998.465 7526.388 0.432 100.001 753.460 1129.661 1214.053 0.819 0.326 5.906 1.172 -3.135 -2.500 -3.182 -2.571 -0.328 -0.043 -0.114 0.117 3.633 -0.043 -0.050 3.195 3.430 -1.580 -2.262 -1.654 -3.361
2.948 211.004 272.799 6894.685 6.000 0.264 0.715 -0.006 1.960 -4.741 9.055 15.088 15.405 22.039 11.319 18.860 19.256 27.548 39.739 43.603 0.774 0.489 0.790 0.558 0.588 -0.024 -0.018 1.146 0.954 43.763 1.043 0.003 0.002 2.423 4.973 6.995 9.652 272.476 272.994 275.680 275.648 0.007 0.008 0.004 0.004 4197.504 5957.899 6093.183 7472.344 0.394 100.000 751.669 1128.518 1209.712 0.838 0.353 6.024 1.260 -3.110 -2.528 -3.158 -2.602 -0.295 -0.011 -0.114 0.117 3.634 -0.043 -0.049 3.191 3.418 -1.453 -2.034 -1.460 -3.103
3.002 215.133 273.293 6906.628 6.000 0.262 0.685 -0.005 2.047 -4.521 9.236 14.985 15.604 21.931 11.545 18.731 19.505 27.414 39.668 43.530 0.755 0.470 0.754 0.522 0.556 -0.023 -0.018 1.135 0.952 43.789 1.043 0.003 0.002 2.498 4.935 7.076 9.623 272.983 273.475 276.160 276.131 0.013 0.010 0.002 -0.002 4248.960 5931.525 6132.816 7452.916 0.376 99.996 750.743 1129.129 1206.217 0.847 0.366 6.083 1.304 -3.096 -2.544 -3.147 -2.616 -0.302 -0.018 -0.114 0.116 3.634 -0.043 -0.050 3.193 3.408 -1.420 -1.970 -1.357 -2.973
3.059 219.436 273.801 6918.950 6.000 0.260 0.640 -0.005 1.593 -4.171 9.419 14.884 15.811 21.818 11.774 18.605 19.764 27.273 39.594 43.455 0.699 0.414 0.720 0.489 0.528 -0.023 -0.018 1.122 0.953 43.815 1.043 0.003 0.002 2.589 4.884 7.185 9.566 273.511 273.968 276.657 276.628 -0.001 0.001 0.007 0.009 4310.584 5895.700 6185.117 7421.568 0.355 100.001 749.854 1129.634 1203.007 0.857 0.380 6.144 1.349 -3.085 -2.557 -3.134 -2.632 -0.265 0.019 -0.114 0.116 3.634 -0.044 -0.049 3.194 3.400 -1.305 -1.794 -1.257 -2.847
3.172 228.089 274.822 6943.660 6.000 0.257 0.556 -0.004 1.414 -3.472 9.864 14.605 16.304 21.516 12.329 18.256 20.380 26.895 39.445 43.304 0.628 0.343 0.634 0.402 0.455 -0.022 -0.018 1.095 0.954 43.869 1.042 0.003 0.002 2.787 4.765 7.405 9.454 274.573 274.953 277.651 277.626 0.011 0.009 0.000 -0.003 4445.988 5812.659 6292.391 7356.234 0.308 100.001 747.993 1130.826 1196.072 0.877 0.408 6.268 1.440 -3.051 -2.595 -3.103 -2.669 -0.251 0.032 -0.114 0.116 3.634 -0.043 -0.048 3.198 3.380 -1.159 -1.564 -0.999 -2.533
3.229 232.437 275.329 6956.030 6.000 0.255 0.533 -0.003 1.700 -3.440 10.048 14.503 16.502 21.411 12.560 18.128 20.628 26.763 39.370 43.230 0.620 0.336 0.600 0.369 0.422 -0.021 -0.018 1.089 0.951 43.896 1.042 0.003 0.002 2.853 4.738 7.468 9.440 275.084 275.457 278.149 278.126 0.018 0.012 -0.002 -0.009 4491.781 5793.227 6324.925 7344.511 0.291 99.996 747.049 1133.051 1190.896 0.886 0.421 6.329 1.484 -3.037 -2.611 -3.093 -2.682 -0.275 0.008 -0.114 0.116 3.634 -0.042 -0.049 3.204 3.365 -1.144 -1.538 -0.898 -2.419
